year,1-gram,count
2022,TheTakePod,1
2022,Tubas,1
2022,US,1
2022,USCPR_,1
2022,University,1
2022,Wednesday,1
2022,Year,1
2022,Yemen,1
2022,_ZachFoster,1
2022,Rimawi,1
2022,RepCori,1
2022,Humaid,1
2022,PJS,1
2022,International,1
2022,Intifada,1
2022,Israel,1
2022,July,1
2022,Katz,1
2022,London,1
2022,Maliactu,1
2022,March,1
2022,Middle,1
2022,Mohammed,1
2022,Mount,1
2022,Mustafa,1
2022,Najjar,1
2022,November,1
2022,OK,1
2022,differences,1
2022,dignity,1
2022,diplomat,1
2022,power,1
2022,permanent,1
2022,perpetrators,1
2022,plan,1
2022,point,1
2022,policies,1
2022,position,1
2022,posts,1
2022,practices,1
2022,discuss,1
2022,preserve,1
2022,press,1
2022,pressure,1
2022,prison,1
2022,privilege,1
2022,probe,1
2022,pronounced,1
2022,peace,1
2022,past,1
2022,part,1
2022,painful,1
2022,murder,1
2022,myself,1
2022,nearby,1
2022,negotiator,1
2022,news,1
2022,next,1
2022,nine,1
2022,northern,1
2022,occupier,1
2022,occupies,1
2022,onto,1
2022,organisations,1
2022,others,1
2022,outcome,1
2022,overturns,1
2022,protest,1
2022,pump,1
2022,punish,1
2022,safety,1
2022,salute,1
2022,sanctions,1
2022,sentences,1
2022,session,1
2022,settlers,1
2022,several,1
2022,shooting,1
2022,side,1
2022,sign,1
2022,site,1
2022,six,1
2022,size,1
2022,soldier,1
2022,solidarity,1
2022,sort,1
2022,said,1
2022,roles,1
2022,raids,1
2022,rockets,1
2022,reach,1
2022,reached,1
2022,read,1
2022,recent,1
2022,region,1
2022,release,1
2022,released,1
2022,report,1
2022,reported,1
2022,residents,1
2022,resistance,1
2022,response,1
2022,responsibility,1
2022,right,1
2022,rights,1
2022,movements,1
2022,moribund,1
2022,moment,1
2022,fear,1
2022,fighting,1
2022,fires,1
2022,first,1
2022,flags,1
2022,for,1
2022,forces,1
2022,forever,1
2022,formed,1
2022,forward,1
2022,freely,1
2022,fundamental,1
2022,future,1
2022,goods,1
2022,government,1
2022,governments,1
2022,fight,1
2022,far,1
2022,happen,1
2022,factions,1
2022,dozens,1
2022,earlier,1
2022,editorial,1
2022,efforts,1
2022,elected,1
2022,election,1
2022,end,1
2022,endure,1
2022,entrench,1
2022,ever,1
2022,evidence,1
2022,exhilarate,1
2022,explained,1
2022,explosion,1
2022,facilities,1
2022,guide,1
2022,haul,1
2022,million,1
2022,interviews,1
2022,itself,1
2022,join,1
2022,journalist,1
2022,killed,1
2022,laden,1
2022,launched,1
2022,leaders,1
2022,leadership,1
2022,legally,1
2022,like,1
2022,longstanding,1
2022,mainly,1
2022,many,1
2022,merely,1
2022,miles,1
2022,involvement,1
2022,intervene,1
2022,he,1
2022,intensify,1
2022,heated,1
2022,held,1
2022,help,1
2022,history,1
2022,hopes,1
2022,iPaper,1
2022,impartial,1
2022,impunity,1
2022,included,1
2022,inclusive,1
2022,individual,1
2022,injured,1
2022,injustice,1
2022,inspections,1
2022,institution,1
2021,war,1
2021,wake,1
2023,lived,1
2021,cities,1
2021,ceasefire,1
2021,chairing,1
2021,changed,1
2021,checkpoint,1
2021,child,1
2021,children,1
2021,circumstances,1
2021,cold,1
2021,authority,1
2021,come,1
2021,committed,1
2021,communities,1
2021,comply,1
2021,compound,1
2021,concentrating,1
2021,conditions,1
2021,catastrophe,1
2021,captivity,1
2021,camp,1
2021,calls,1
2021,backing,1
2021,barriers,1
2021,beatings,1
2021,beauty,1
2021,behaviour,1
2021,beliefs,1
2021,big,1
2021,bleak,1
2021,bombs,1
2021,border,1
2021,both,1
2021,breathe,1
2021,brokered,1
2021,bullets,1
2021,bureaucracy,1
2021,constituents,1
2021,consumer,1
2021,context,1
2021,disappear,1
2021,drove,1
2021,earlier,1
2021,election,1
2021,elections,1
2021,email,1
2021,enclave,1
2021,enemies,1
2021,enemy,1
2021,enough,1
2021,enter,1
2021,erase,1
2021,error,1
2021,evenings,1
2021,exceptions,1
2021,explosions,1
2021,disguised,1
2021,directors,1
2021,controlled,1
2021,difficulties,1
2021,cuddling,1
2021,custody,1
2021,cycle,1
2021,danger,1
2021,dangerous,1
2021,death,1
2021,decisions,1
2021,defence,1
2021,defending,1
2021,demands,1
2021,designation,1
2021,deter,1
2021,deterred,1
2021,developments,1
2021,died,1
2021,away,1
2021,attack,1
2021,very,1
2021,East,1
2021,Chehayeb,1
2021,City,1
2021,Delicious,1
2021,Doha,1
2021,Donald,1
2021,Dublin,1
2021,EU,1
2021,Edited,1
2021,asserted,1
2021,Elneny,1
2021,Eventually,1
2021,Executive,1
2021,For,1
2021,Friday,1
2021,Germany,1
2021,Health,1
2021,Bet,1
2021,Beirut,1
2021,Bank,1
2021,AsadHashim,1
2021,14,1
2021,2,1
2021,2000,1
2021,2014,1
2021,2021,1
2021,24,1
2021,26,1
2021,34,1
2021,54,1
2021,600,1
2021,8,1
2021,AdalahJustice,1
2021,Amnesty,1
2021,Amra,1
2021,Apartheid,1
2021,Hodali,1
2021,Jerusalemites,1
2021,Jones,1
2021,Twitter,1
2021,Uncensored,1
2021,War,1
2021,Whanganui,1
2021,abroad,1
2021,abuses,1
2021,according,1
2021,agency,1
2021,ago,1
2021,alive,1
2021,also,1
2021,and,1
2021,another,1
2021,answer,1
2021,area,1
2021,arriving,1
2021,UNICEF,1
2021,TheTakePod,1
2021,Judaise,1
2021,TamaraINassar,1
2021,June,1
2021,LinahAlsaafin,1
2021,London,1
2021,Marai,1
2021,Mubarak,1
2021,NATO,1
2021,Nicola,1
2021,No,1
2021,Palestinians,1
2021,Pasadena,1
2021,Price,1
2021,Sea,1
2021,SenSanders,1
2021,Sidoti,1
2021,Studies,1
2021,extending,1
2021,facilities,1
2021,factions,1
2021,provide,1
2021,powers,1
2021,presence,1
2021,pressure,1
2021,prison,1
2021,process,1
2021,project,1
2021,promoted,1
2021,quickly,1
2021,falling,1
2021,real,1
2021,recognised,1
2021,record,1
2021,refrain,1
2021,religious,1
2021,return,1
2021,revoked,1
2021,power,1
2021,possibility,1
2021,picture,1
2021,pain,1
2021,notice,1
2021,office,1
2021,once,1
2021,one,1
2021,opposition,1
2021,oppressor,1
2021,or,1
2021,org,1
2021,organisation,1
2021,organisations,1
2021,ourselves,1
2021,outbreak,1
2021,over,1
2021,overnight,1
2021,own,1
2021,rocket,1
2021,rulers,1
2021,rules,1
2021,suffering,1
2021,targets,1
2021,terms,1
2021,than,1
2021,time,1
2021,too,1
2021,troubles,1
2021,tweeted,1
2021,ultimately,1
2021,unified,1
2021,uninhabitable,1
2021,uninterrupted,1
2021,unjust,1
2021,uprising,1
2021,value,1
2021,various,1
2021,taken,1
2021,strikes,1
2021,safety,1
2021,stop,1
2021,sales,1
2021,seen,1
2021,settlements,1
2021,settlers,1
2021,seven,1
2021,several,1
2021,sharing,1
2021,shelters,1
2021,signatures,1
2021,silent,1
2021,situation,1
2021,social,1
2021,speech,1
2021,spokesperson,1
2021,statehood,1
2021,noted,1
2021,not,1
2021,nine,1
2021,half,1
2021,hard,1
2021,harmful,1
2021,he,1
2021,help,1
2021,here,1
2021,highest,1
2021,himself,1
2021,histories,1
2021,history,1
2021,honourably,1
2021,hopes,1
2021,imagined,1
2021,improvements,1
2021,in,1
2021,inaccurate,1
2021,happens,1
2021,government,1
2021,including,1
2021,goes,1
2021,family,1
2021,feed,1
2021,fighters,1
2021,fighting,1
2021,fire,1
2021,fold,1
2021,forces,1
2021,forward,1
2021,fragile,1
2021,freedom,1
2021,from,1
2021,frustration,1
2021,full,1
2021,future,1
2021,generations,1
2021,incident,1
2021,inflict,1
2021,network,1
2021,led,1
2021,loan,1
2021,losing,1
2021,m,1
2021,manner,1
2021,martyrs,1
2021,media,1
2021,minds,1
2021,morning,1
2021,mortars,1
2021,my,1
2021,narrative,1
2021,nearby,1
2021,negotiation,1
2021,negotiations,1
2021,neighbours,1
2021,liked,1
2021,laws,1
2021,informal,1
2021,last,1
2021,insane,1
2021,insanely,1
2021,intelligence,1
2021,intervals,1
2021,intervention,1
2021,intimidation,1
2021,investigate,1
2021,irredeemably,1
2021,itself,1
2021,justice,1
2021,keg,1
2021,kill,1
2021,killing,1
2021,kind,1
2021,know,1
2022,source,1
2022,space,1
2022,stopped,1
2023,disparity,1
2023,diplomats,1
2023,direct,1
2023,director,1
2023,disagreements,1
2023,disappointing,1
2023,discovered,1
2023,discuss,1
2023,displacement,1
2023,dangerous,1
2023,display,1
2023,disregard,1
2023,distrust,1
2023,divorced,1
2023,do,1
2023,domestically,1
2023,done,1
2023,devastating,1
2023,detention,1
2023,despair,1
2023,designed,1
2023,deadlock,1
2023,deal,1
2023,dealing,1
2023,dealings,1
2023,death,1
2023,deaths,1
2023,defend,1
2023,defenders,1
2023,defiantly,1
2023,demand,1
2023,democracy,1
2023,denied,1
2023,department,1
2023,depriving,1
2023,designations,1
2023,door,1
2023,down,1
2023,during,1
2023,enter,1
2023,entity,1
2023,equality,1
2023,evacuate,1
2023,even,1
2023,everyday,1
2023,everyone,1
2023,everywhere,1
2023,exception,1
2023,exercising,1
2023,expected,1
2023,expired,1
2023,explainer,1
2023,expression,1
2023,expulsion,1
2023,extended,1
2023,entire,1
2023,ensure,1
2023,dynamic,1
2023,engage,1
2023,each,1
2023,early,1
2023,ease,1
2023,east,1
2023,economy,1
2023,education,1
2023,electricity,1
2023,eliminate,1
2023,else,1
2023,emoji,1
2023,emotions,1
2023,ended,1
2023,endless,1
2023,ends,1
2023,enforce,1
2023,de,1
2023,danger,1
2022,story,1
2023,com,1
2023,clear,1
2023,closer,1
2023,clout,1
2023,coffee,1
2023,coincided,1
2023,collaboration,1
2023,collide,1
2023,coming,1
2023,daily,1
2023,commitments,1
2023,committing,1
2023,communications,1
2023,complete,1
2023,compromise,1
2023,concerns,1
2023,concessions,1
2023,claims,1
2023,claim,1
2023,civil,1
2023,circumvent,1
2023,cause,1
2023,cemetery,1
2023,challenge,1
2023,champions,1
2023,change,1
2023,changed,1
2023,changing,1
2023,channel,1
2023,chanted,1
2023,chapter,1
2023,checkpoints,1
2023,cheek,1
2023,childhood,1
2023,churches,1
2023,circle,1
2023,concluded,1
2023,condemn,1
2023,condemnation,1
2023,could,1
2023,courts,1
2023,courtyard,1
2023,created,1
2023,creating,1
2023,cried,1
2023,criminal,1
2023,criminalise,1
2023,criminality,1
2023,critical,1
2023,curbing,1
2023,current,1
2023,customs,1
2023,cycle,1
2023,cycles,1
2023,d,1
2023,country,1
2023,coordinator,1
2023,condemned,1
2023,conviction,1
2023,condition,1
2023,conditions,1
2023,conflagration,1
2023,conflicts,1
2023,confrontations,1
2023,congresswomen,1
2023,connect,1
2023,conscience,1
2023,constituents,1
2023,consultancy,1
2023,consuming,1
2023,contain,1
2023,contribued,1
2023,convention,1
2023,conversation,1
2023,extent,1
2023,exterminate,1
2023,eyes,1
2023,instability,1
2023,indirectly,1
2023,individuals,1
2023,infection,1
2023,influence,1
2023,infrastructure,1
2023,inhabitants,1
2023,innocent,1
2023,institutions,1
2023,faith,1
2023,intensify,1
2023,interest,1
2023,interests,1
2023,interim,1
2023,international,1
2023,internationally,1
2023,internet,1
2023,independently,1
2023,indefinitely,1
2023,incursion,1
2023,increased,1
2023,hurts,1
2023,idea,1
2023,ignored,1
2023,image,1
2023,imagination,1
2023,immediate,1
2023,immediately,1
2023,immunised,1
2023,immunity,1
2023,impact,1
2023,imperialist,1
2023,important,1
2023,impossible,1
2023,includes,1
2023,including,1
2023,intervene,1
2023,into,1
2023,investigation,1
2023,lawmakers,1
2023,leaders,1
2023,leadership,1
2023,least,1
2023,lectures,1
2023,legacy,1
2023,legality,1
2023,levelled,1
2023,levels,1
2023,lifesaving,1
2023,like,1
2023,likely,1
2023,limits,1
2023,line,1
2023,list,1
2023,literature,1
2023,laziness,1
2023,latest,1
2023,invitation,1
2023,lands,1
2023,is,1
2023,issues,1
2023,its,1
2023,itself,1
2023,jackets,1
2023,jails,1
2023,joined,1
2023,journey,1
2023,judge,1
2023,junction,1
2023,just,1
2023,justice,1
2023,keep,1
2023,kill,1
2023,know,1
2023,hungry,1
2023,hummus,1
2023,human,1
2023,flights,1
2023,for,1
2023,forces,1
2023,foreign,1
2023,forever,1
2023,forfeit,1
2023,forget,1
2023,forums,1
2023,four,1
2023,frankly,1
2023,freeze,1
2023,fuel,1
2023,fulfilled,1
2023,functioning,1
2023,fund,1
2023,funded,1
2023,fool,1
2023,fled,1
2023,given,1
2023,five,1
2023,fall,1
2023,family,1
2023,far,1
2023,farewell,1
2023,fascist,1
2023,fast,1
2023,fate,1
2023,fates,1
2023,feeling,1
2023,fields,1
2023,fights,1
2023,figures,1
2023,firmly,1
2023,first,1
2023,fit,1
2023,getting,1
2023,global,1
2023,hugs,1
2023,hatred,1
2023,heads,1
2023,health,1
2023,healthcare,1
2023,heed,1
2023,highlighted,1
2023,historical,1
2023,holders,1
2023,holding,1
2023,holiday,1
2023,homeless,1
2023,hope,1
2023,hospital,1
2023,hostages,1
2023,hours,1
2023,how,1
2023,head,1
2023,hates,1
2023,go,1
2023,harsh,1
2023,goals,1
2023,going,1
2023,gone,1
2023,good,1
2023,goodbye,1
2023,goods,1
2023,governorate,1
2023,great,1
2023,ground,1
2023,grow,1
2023,gun,1
2023,guns,1
2023,half,1
2023,happens,1
2023,harassment,1
2023,catastrophic,1
2023,casualties,1
2023,case,1
2023,Diplomacy,1
2023,DAWN,1
2023,DNA,1
2023,David_Cameron,1
2023,DeafMango,1
2023,December,1
2023,Deloire,1
2023,Deraa,1
2023,DrTedros,1
2023,Oz,1
2023,Economist,1
2023,ElSayed,1
2023,Emirates,1
2023,Encanto,1
2023,Enough,1
2023,Euronews,1
2023,Europe,1
2023,CtnBwOx7dn,1
2023,Council,1
2023,Congress,1
2023,Confidential,1
2023,Analyses,1
2023,And,1
2023,Arabic,1
2023,Awwad,1
2023,Ayalon,1
2023,Bank,1
2023,Basal,1
2023,Basravi,1
2023,Bergman,1
2023,Berlin,1
2023,Beyond,1
2023,Biden,1
2023,Buckingham,1
2023,Cambridge,1
2023,China,1
2023,EylonALevy,1
2023,Falklands,1
2023,February,1
2023,Jihad,1
2023,Kathmandu,1
2023,Khuza,1
2023,Kingdom,1
2023,Knowledge,1
2023,Maldives,1
2023,Mason,1
2023,Ministry,1
2023,Mondoweiss,1
2023,Muslims,1
2023,Nablus,1
2023,Nebenzia,1
2023,News,1
2023,Nothing,1
2023,Now,1
2023,OCHA,1
2023,Journalism,1
2023,Jarvis,1
2023,FranceskAlbs,1
2023,Issa,1
2023,Francis,1
2023,Geneva,1
2023,Gunness,1
2023,HaMoked,1
2023,Hagari,1
2023,Halevi,1
2023,Hampshire,1
2023,Hebron,1
2023,Hezbollah,1
2023,ICC,1
2023,ICRC,1
2023,India,1
2023,Institute,1
2023,International,1
2023,Israel,1
2023,Amra,1
2023,African,1
2023,Adler,1
2022,unjustly,1
2022,unnecessary,1
2022,unpopular,1
2022,us,1
2022,visits,1
2022,wall,1
2022,war,1
2022,water,1
2022,week,1
2022,where,1
2022,whole,1
2022,wishes,1
2022,work,1
2022,wrong,1
2022,wrote,1
2022,yet,1
2022,unlawfully,1
2022,undermining,1
2023,030,1
2022,tweeted,1
2022,stronger,1
2022,structural,1
2022,students,1
2022,suffered,1
2022,supporting,1
2022,sure,1
2022,suspect,1
2022,target,1
2022,terror,1
2022,them,1
2022,these,1
2022,things,1
2022,to,1
2022,told,1
2022,towards,1
2023,000,1
2023,1,1
2023,Abugeth,1
2023,250,1
2023,281,1
2023,3,1
2023,350,1
2023,39,1
2023,40,1
2023,41,1
2023,5,1
2023,5m,1
2023,6,1
2023,65,1
2023,750,1
2023,8,1
2023,81,1
2023,9,1
2023,Abbas,1
2023,28,1
2023,24,1
2023,100,1
2023,23,1
2023,12,1
2023,1391,1
2023,15m,1
2023,160,1
2023,19,1
2023,2,1
2023,2003,1
2023,2005,1
2023,2007,1
2023,2016,1
2023,2018,1
2023,2024,1
2023,203,1
2023,220,1
2023,224,1
2023,Organization,1
2023,Pacific,1
2023,carried,1
2023,ato,1
2023,areas,1
2023,army,1
2023,arrest,1
2023,arrive,1
2023,aspirations,1
2023,assessment,1
2023,at,1
2023,attackers,1
2023,PaulDoherty___,1
2023,attend,1
2023,bad,1
2023,band,1
2023,barbaric,1
2023,be,1
2023,beautiful,1
2023,beauty,1
2023,area,1
2023,are,1
2023,archipelago,1
2023,approved,1
2023,alongside,1
2023,already,1
2023,also,1
2023,altogether,1
2023,ambassador,1
2023,ambitions,1
2023,analysis,1
2023,analyst,1
2023,annihilate,1
2023,announce,1
2023,antisemitism,1
2023,apartheid,1
2023,apply,1
2023,approval,1
2023,approvals,1
2023,became,1
2023,begun,1
2023,behind,1
2023,bring,1
2023,brokered,1
2023,brusselsagainstgenocide,1
2023,bulletproof,1
2023,bullying,1
2023,but,1
2023,by,1
2023,calculations,1
2023,cancelled,1
2023,cannot,1
2023,capital,1
2023,capitals,1
2023,captured,1
2023,care,1
2023,caring,1
2023,carnage,1
2023,brink,1
2023,brevity,1
2023,believer,1
2023,bread,1
2023,bell,1
2023,bi,1
2023,bit,1
2023,bitter,1
2023,blood,1
2023,board,1
2023,bomb,1
2023,bombardments,1
2023,bombs,1
2023,bond,1
2023,border,1
2023,borders,1
2023,bound,1
2023,boyhood,1
2023,brazen,1
2023,allowing,1
2023,allowed,1
2023,allow,1
2023,Starkly,1
2023,Sufi,1
2023,Sunak,1
2023,TV,1
2023,Tahhan,1
2023,Tala,1
2023,Territories,1
2023,That,1
2023,There,1
2023,Three,1
2023,Thursday,1
2023,Times,1
2023,To,1
2023,Tomorrow,1
2023,Tselem,1
2023,Tuesday,1
2023,State,1
2023,Spain,1
2023,Utrecht,1
2023,Shamim,1
2023,People,1
2023,Perello,1
2023,Pietromarchi,1
2023,Punishment,1
2023,Qasem,1
2023,Qatar,1
2023,Quality,1
2023,Ramallah,1
2023,RepRashida,1
2023,Reuters,1
2023,River,1
2023,Russia,1
2023,SadiqKhan,1
2023,Sela,1
2023,Shahin,1
2023,UK,1
2023,West,1
2023,allegedly,1
2023,activist,1
2023,activity,1
2023,actors,1
2023,addressed,1
2023,advance,1
2023,affects,1
2023,after,1
2023,afterlife,1
2023,aftermath,1
2023,ago,1
2023,agreement,1
2023,ahead,1
2023,aid,1
2023,aims,1
2023,airports,1
2023,aligned,1
2023,activities,1
2023,actions,1
2023,Whitson,1
2023,action,1
2023,Wisconsin,1
2023,Writer,1
2023,X,1
2023,YTN,1
2023,Yatta,1
2023,Zambia,1
2023,Zataar,1
2023,Zionist,1
2023,abetting,1
2023,abroad,1
2023,abyss,1
2023,accountability,1
2023,accuracy,1
2023,achieved,1
2023,achieving,1
2024,בעיניים,1
